schema_version,timestamp,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w],ram_used[mb],proc_rss[mb],disk_free[gb],queue_depth[n],torch_vram_alloc[mb],torch_vram_reserved[mb],cycles_total[n],dropped_logs[n]
1.0.0,2026-08-05 03:01:43.220,,15.2,54,18,2040,2550.284288,36.86,20595.437568,1588.977664,593.774010368,83,5.252096,23.068672,296,0
1.0.0,2026-08-05 03:01:44.243,,15.0,54,4,2040,2550.153216,36.574,20632.252416,1590.407168,593.773821952,83,5.252096,23.068672,297,0
1.0.0,2026-08-05 03:01:45.222,,15.4,54,6,2040,2550.153216,36.574,20630.016,1591.508992,593.773686784,83,5.252096,23.068672,298,0
1.0.0,2026-08-05 03:01:46.231,,16.9,54,4,2040,2550.153216,36.403,20606.234624,1586.577408,593.773514752,83,5.252096,23.068672,299,0
1.0.0,2026-08-05 03:01:47.222,,16.0,54,7,2040,2550.153216,37.096,20628.35712,1589.506048,593.77340416,83,5.252096,23.068672,300,0
1.0.0,2026-08-05 03:01:48.224,,11.6,54,13,2040,2550.153216,36.964,20589.666304,1586.262016,593.773277184,83,5.252096,23.068672,301,0
1.0.0,2026-08-05 03:01:49.247,,14.8,54,10,2040,2550.153216,36.914,20601.151488,1586.577408,593.773154304,83,5.252096,23.068672,302,0
1.0.0,2026-08-05 03:01:50.284,,14.3,54,11,2040,2550.153216,36.647,20605.546496,1593.151488,593.773019136,83,5.252096,23.068672,302,0
1.0.0,2026-08-05 03:01:51.239,,15.7,54,13,2040,2550.153216,36.399,20619.227136,1591.533568,593.772896256,83,5.252096,23.068672,303,0
1.0.0,2026-08-05 03:01:52.239,,14.6,54,4,2040,2550.153216,37.007,20621.672448,1591.468032,593.771143168,83,5.252096,23.068672,304,0
1.0.0,2026-08-05 03:01:53.243,,14.4,54,3,2040,2550.153216,36.942,20596.539392,1588.219904,593.771077632,83,5.252096,23.068672,305,0
1.0.0,2026-08-05 03:01:54.232,,15.0,54,8,2040,2550.153216,37.016,20595.204096,1588.219904,593.770979328,83,5.252096,23.068672,306,0
1.0.0,2026-08-05 03:01:55.235,,13.5,54,10,2040,2550.153216,36.655,20612.46464,1585.344512,593.77086464,83,5.252096,23.068672,307,0
1.0.0,2026-08-05 03:01:56.239,,18.4,54,10,2040,2550.153216,36.652,20623.982592,1594.404864,593.770708992,83,5.252096,23.068672,307,0
1.0.0,2026-08-05 03:01:57.234,,15.5,54,14,2040,2550.153216,36.568,20575.92832,1591.533568,593.770553344,83,5.252096,23.068672,308,0
1.0.0,2026-08-05 03:01:58.247,,15.6,54,12,2040,2550.153216,37.373,20594.290688,1592.766464,593.770467328,83,5.252096,23.068672,309,0
1.0.0,2026-08-05 03:01:59.248,,12.1,54,3,2040,2550.153216,36.339,20573.646848,1594.40896,593.770418176,83,5.252096,23.068672,310,0
1.0.0,2026-08-05 03:02:00.239,,16.9,54,4,2040,2550.153216,36.65,20598.665216,1594.40896,593.769607168,83,5.252096,23.068672,311,0
1.0.0,2026-08-05 03:02:01.232,,18.9,54,3,2040,2550.153216,36.565,20569.939968,1586.601984,593.76949248,83,5.252096,23.068672,312,0
1.0.0,2026-08-05 03:02:02.235,,14.9,54,12,2040,2550.153216,37.111,20569.133056,1585.647616,593.769373696,83,5.252096,23.068672,313,0
1.0.0,2026-08-05 03:02:03.255,,15.4,54,10,2040,2550.153216,36.9,20568.190976,1586.577408,593.769160704,83,5.252096,23.068672,314,0
1.0.0,2026-08-05 03:02:04.251,,11.3,54,13,2040,2550.153216,36.899,20549.373952,1591.508992,593.769152512,83,5.252096,23.068672,314,0
1.0.0,2026-08-05 03:02:05.238,,15.2,54,16,2040,2550.153216,36.917,20551.585792,1592.029184,593.768996864,83,5.252096,23.068672,315,0
1.0.0,2026-08-05 03:02:06.238,,14.6,54,6,2040,2550.153216,36.424,20574.244864,1592.766464,593.7687552,83,5.252096,23.068672,316,0
1.0.0,2026-08-05 03:02:07.244,,15.2,54,4,2040,2550.153216,37.062,20577.406976,1596.17024,593.768636416,83,5.252096,23.068672,317,0
1.0.0,2026-08-05 03:02:08.233,,13.6,54,5,2040,2550.153216,36.747,20563.648512,1589.035008,593.768517632,83,5.252096,23.068672,318,0
1.0.0,2026-08-05 03:02:09.234,,11.7,54,10,2040,2550.153216,36.71,20553.633792,1584.996352,593.768517632,83,5.252096,23.068672,319,0
1.0.0,2026-08-05 03:02:10.246,,14.2,54,17,2040,2550.153216,36.564,20565.315584,1591.250944,593.768448,83,5.252096,23.068672,319,0
1.0.0,2026-08-05 03:02:11.246,,13.4,54,3,2040,2550.153216,37.155,20571.529216,1592.766464,593.76836608,83,5.252096,23.068672,320,0
1.0.0,2026-08-05 03:02:12.251,,15.5,54,19,2040,2550.153216,36.258,20565.573632,1591.533568,593.768247296,83,5.252096,23.068672,321,0
1.0.0,2026-08-05 03:02:13.247,,13.9,54,13,2040,2550.153216,36.951,20578.320384,1591.533568,593.768132608,83,5.252096,23.068672,322,0
1.0.0,2026-08-05 03:02:14.242,,16.6,54,5,2040,2550.153216,36.246,20569.796608,1592.766464,593.76801792,83,5.252096,23.068672,323,0
1.0.0,2026-08-05 03:02:15.249,,10.9,54,3,2040,2550.153216,36.999,20544.974848,1585.631232,593.767899136,83,5.252096,23.068672,324,0
1.0.0,2026-08-05 03:02:16.271,,10.9,54,12,2040,2550.153216,36.94,20550.053888,1587.638272,593.766825984,83,5.252096,23.068672,325,0
1.0.0,2026-08-05 03:02:17.250,,14.3,54,11,2040,2550.218752,36.674,20569.890816,1590.276096,593.766690816,83,5.252096,23.068672,325,0
1.0.0,2026-08-05 03:02:18.246,,13.4,54,11,2040,2550.153216,36.502,20564.668416,1591.291904,593.766580224,83,5.252096,23.068672,326,0
1.0.0,2026-08-05 03:02:19.238,,13.9,54,19,2040,2550.153216,36.188,20554.235904,1591.533568,593.766465536,83,5.252096,23.068672,327,0
1.0.0,2026-08-05 03:02:20.242,,13.6,53,7,2040,2550.284288,36.654,20544.8192,1592.205312,593.766346752,83,5.252096,23.068672,328,0
1.0.0,2026-08-05 03:02:21.252,,11.4,53,3,2040,2550.284288,36.902,20546.531328,1589.477376,593.766260736,83,5.252096,23.068672,329,0
1.0.0,2026-08-05 03:02:22.238,,13.5,54,12,2040,2550.284288,37.044,20570.43968,1585.344512,593.7661952,83,5.252096,23.068672,330,0
1.0.0,2026-08-05 03:02:23.253,,14.3,54,10,2040,2550.284288,36.704,20563.861504,1591.533568,593.766076416,83,5.252096,23.068672,330,0
1.0.0,2026-08-05 03:02:24.238,,14.8,54,11,2040,2550.284288,36.916,20549.20192,1586.597888,593.765957632,83,5.252096,23.068672,332,0
1.0.0,2026-08-05 03:02:25.242,,13.9,54,10,2040,2550.349824,36.59,20577.071104,1592.766464,593.765842944,83,5.252096,23.068672,332,0
1.0.0,2026-08-05 03:02:26.242,,13.4,54,10,2040,2550.349824,36.961,20559.089664,1592.655872,593.765728256,83,5.252096,23.068672,333,0
1.0.0,2026-08-05 03:02:27.246,,11.1,54,20,2040,2542.157824,36.69,20563.734528,1592.766464,593.765490688,83,5.252096,23.068672,334,0
1.0.0,2026-08-05 03:02:28.245,,13.6,54,4,2040,2542.157824,36.285,20559.50336,1597.865984,593.765371904,83,5.252096,23.068672,335,0
1.0.0,2026-08-05 03:02:29.249,,14.5,54,3,2040,2542.157824,36.819,20577.460224,1587.83488,593.765257216,83,5.252096,23.068672,336,0
1.0.0,2026-08-05 03:02:30.237,,14.9,54,11,2040,2542.157824,36.558,20567.625728,1586.577408,593.765146624,83,5.252096,23.068672,337,0
1.0.0,2026-08-05 03:02:31.238,,14.2,54,10,2040,2542.157824,36.672,20547.54304,1585.344512,593.765031936,83,5.252096,23.068672,338,0
1.0.0,2026-08-05 03:02:32.246,,11.9,54,10,2040,2542.157824,36.78,20550.987776,1591.508992,593.764929536,83,5.252096,23.068672,338,0
1.0.0,2026-08-05 03:02:33.250,,13.5,54,11,2040,2542.157824,36.807,20566.679552,1591.533568,593.764954112,83,5.252096,23.068672,339,0
1.0.0,2026-08-05 03:02:34.243,,16.0,53,12,2040,2542.157824,36.039,20573.855744,1593.565184,593.764798464,83,5.252096,23.068672,340,0
1.0.0,2026-08-05 03:02:35.238,,14.7,53,3,2040,2542.157824,36.85,20552.515584,1585.958912,593.764728832,83,5.252096,23.068672,341,0
1.0.0,2026-08-05 03:02:36.249,,13.8,53,11,2040,2542.157824,36.792,20565.778432,1588.043776,593.764614144,83,5.252096,23.068672,342,0
1.0.0,2026-08-05 03:02:37.232,,13.7,53,10,2040,2542.157824,36.354,20553.6256,1586.601984,593.76449536,83,5.252096,23.068672,343,0
1.0.0,2026-08-05 03:02:38.234,,13.6,53,10,2040,2542.157824,36.391,20559.347712,1586.601984,593.764438016,83,5.252096,23.068672,344,0
1.0.0,2026-08-05 03:02:39.238,,12.9,53,10,2040,2542.157824,36.715,20548.878336,1586.74944,593.764347904,83,5.252096,23.068672,345,0
1.0.0,2026-08-05 03:02:40.246,,14.3,53,10,2040,2542.157824,36.717,20579.360768,1591.750656,593.764237312,83,5.252096,23.068672,345,0
1.0.0,2026-08-05 03:02:41.238,,14.0,53,14,2040,2542.157824,36.255,20569.391104,1591.533568,593.763725312,83,5.252096,23.068672,346,0
1.0.0,2026-08-05 03:02:42.243,,13.7,53,3,2040,2542.157824,36.941,20552.491008,1587.482624,593.763606528,83,10.248192,23.068672,347,0
1.0.0,2026-08-05 03:02:43.270,,10.1,53,5,2040,2542.157824,36.142,20547.207168,1587.675136,593.763495936,83,5.252096,23.068672,348,0
1.0.0,2026-08-05 03:02:44.261,,13.0,53,12,2040,2542.157824,36.205,20573.474816,1584.685056,593.763479552,83,5.252096,23.068672,349,0
1.0.0,2026-08-05 03:02:45.233,,13.2,53,9,2040,2542.157824,36.361,20572.647424,1587.89632,593.763328,83,5.252096,23.068672,350,0
1.0.0,2026-08-05 03:02:46.247,,14.5,53,11,2040,2542.157824,36.275,20553.076736,1586.999296,593.763213312,83,5.252096,23.068672,351,0
1.0.0,2026-08-05 03:02:47.237,,13.6,53,14,2040,2542.157824,36.229,20576.223232,1589.911552,593.763094528,83,5.252096,23.068672,351,0
1.0.0,2026-08-05 03:02:48.242,,12.6,53,10,2040,2542.157824,35.76,20551.397376,1589.911552,593.762967552,83,5.252096,23.068672,351,0
1.0.0,2026-08-05 03:02:49.239,,12.6,53,4,2040,2542.157824,35.642,20547.555328,1589.911552,593.762910208,83,5.252096,23.068672,351,0
# === SESSION END   2026-08-05 03:02:49 ===
# === SESSION START 2026-08-05 03:06:20 ===
1.0.0,2026-08-05 03:06:29.677,,0.0,53,0,2040,2536.062976,34.399,20492.02176,1506.717696,593.767620608,47,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:31.464,,0.0,53,0,2040,2536.062976,35.286,20549.332992,1556.926464,593.766612992,79,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:31.956,,12.5,53,0,2040,2536.062976,35.24,20521.295872,1522.946048,593.766477824,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:32.972,,13.0,53,11,2040,2536.062976,35.0,20518.76864,1523.003392,593.766363136,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:33.972,,12.1,53,3,2040,2536.062976,35.307,20511.379456,1523.95776,593.76623616,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:34.970,,9.1,53,3,2040,2536.062976,34.898,20512.559104,1523.064832,593.766191104,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:35.966,,10.4,53,3,2040,2536.062976,34.888,20504.674304,1523.081216,593.766076416,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:36.965,,13.5,53,3,2040,2536.062976,34.896,20509.024256,1523.081216,593.765965824,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:37.964,,13.2,53,4,2040,2536.062976,34.879,20466.87232,1523.101696,593.765834752,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:38.962,,12.5,53,3,2040,2536.062976,34.884,20485.128192,1522.855936,593.765699584,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:39.964,,10.3,53,4,2040,2536.062976,34.889,20472.090624,1524.228096,593.765613568,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:40.963,,9.2,53,4,2040,2536.062976,34.873,20463.65696,1522.91328,593.765556224,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:41.963,,10.8,53,3,2040,2536.062976,34.911,20455.235584,1523.961856,593.765433344,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:42.960,,12.8,53,3,2040,2536.062976,34.893,20473.01632,1524.424704,593.765306368,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:43.971,,12.4,53,3,2040,2536.062976,34.889,20468.011008,1523.195904,593.765306368,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:44.960,,12.5,53,3,2040,2536.062976,34.889,20456.554496,1523.224576,593.765187584,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:45.957,,9.3,53,4,2040,2536.062976,34.865,20448.641024,1523.040256,593.765064704,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:46.970,,8.4,53,3,2040,2536.062976,34.85,20474.433536,1524.056064,593.765040128,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:47.966,,11.1,53,3,2040,2536.062976,34.882,20470.816768,1523.355648,593.764900864,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:48.963,,10.7,53,3,2040,2536.062976,34.869,20464.418816,1523.359744,593.76478208,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:49.972,,11.2,53,4,2040,2536.062976,34.87,20479.012864,1523.26144,593.764651008,83,5.251584,23.068672,1,0
1.0.0,2026-08-05 03:06:50.960,,0.0,53,4,2040,2535.931904,35.581,20481.429504,1558.110208,593.76451584,83,5.252096,23.068672,2,0
1.0.0,2026-08-05 03:06:51.976,,9.2,53,15,2040,2535.931904,35.577,20497.932288,1560.764416,593.76447488,83,5.252096,23.068672,2,0
1.0.0,2026-08-05 03:06:52.955,,0.0,53,4,2040,2535.931904,36.885,20485.558272,1558.380544,593.764360192,83,5.252096,23.068672,4,0
1.0.0,2026-08-05 03:06:53.964,,12.8,53,19,2040,2535.931904,35.871,20508.950528,1565.24544,593.7642496,83,5.252096,23.068672,4,0
1.0.0,2026-08-05 03:06:54.997,,12.6,53,9,2040,2535.931904,36.852,20514.304,1566.55616,593.764130816,83,5.252096,23.068672,5,0
1.0.0,2026-08-05 03:06:55.968,,0.0,53,3,2040,2535.931904,35.823,20499.849216,1565.331456,593.764012032,83,5.252096,23.068672,6,0
1.0.0,2026-08-05 03:06:56.975,,11.4,53,3,2040,2535.931904,36.344,20493.312,1565.92128,593.763909632,83,5.252096,23.068672,7,0
1.0.0,2026-08-05 03:06:57.970,,11.6,53,11,2040,2535.931904,36.759,20513.980416,1563.01312,593.76390144,83,5.252096,23.068672,8,0
1.0.0,2026-08-05 03:06:58.958,,11.6,53,10,2040,2534.883328,36.576,20511.064064,1562.120192,593.763733504,83,5.252096,23.068672,9,0
1.0.0,2026-08-05 03:06:59.964,,13.7,53,11,2040,2534.883328,36.727,20503.691264,1563.357184,593.76361472,83,5.252096,23.068672,10,0
1.0.0,2026-08-05 03:07:00.951,,12.9,53,19,2040,2534.883328,36.621,20494.7456,1567.956992,593.76349184,83,5.252096,23.068672,10,0
1.0.0,2026-08-05 03:07:01.955,,10.7,53,3,2040,2534.883328,36.507,20504.301568,1567.125504,593.763373056,83,5.252096,23.068672,11,0
1.0.0,2026-08-05 03:07:02.953,,11.7,53,3,2040,2534.883328,36.709,20500.860928,1568.03072,593.763332096,83,5.252096,23.068672,12,0
1.0.0,2026-08-05 03:07:03.955,,12.5,53,8,2040,2534.883328,36.776,20488.261632,1562.079232,593.763086336,83,5.252096,23.068672,13,0
1.0.0,2026-08-05 03:07:04.966,,14.0,53,10,2040,2534.883328,36.429,20500.00896,1562.27584,593.762963456,83,5.252096,23.068672,14,0
1.0.0,2026-08-05 03:07:05.955,,0.0,53,11,2040,2534.883328,36.586,20504.825856,1562.333184,593.762844672,83,5.252096,23.068672,15,0
1.0.0,2026-08-05 03:07:06.972,,13.2,53,11,2040,2534.883328,36.295,20493.66016,1562.349568,593.762721792,83,5.252096,23.068672,16,0
1.0.0,2026-08-05 03:07:07.972,,9.4,53,11,2040,2534.883328,36.692,20457.53344,1562.353664,593.762635776,83,5.252096,23.068672,17,0
1.0.0,2026-08-05 03:07:08.988,,9.9,53,19,2040,2534.883328,36.299,20517.261312,1567.305728,593.762582528,83,5.252096,23.068672,17,0
1.0.0,2026-08-05 03:07:09.980,,13.4,53,3,2040,2534.883328,36.44,20512.677888,1567.31392,593.762439168,83,5.252096,23.068672,18,0
1.0.0,2026-08-05 03:07:10.970,,12.0,53,3,2040,2534.883328,36.744,20505.055232,1563.619328,593.762320384,83,10.513408,23.068672,19,0
1.0.0,2026-08-05 03:07:11.978,,12.5,53,10,2040,2534.883328,36.623,20489.428992,1562.39872,593.7622016,83,5.252096,23.068672,20,0
1.0.0,2026-08-05 03:07:12.972,,11.8,53,10,2040,2534.883328,36.613,20493.873152,1562.447872,593.762082816,83,5.252096,23.068672,21,0
1.0.0,2026-08-05 03:07:13.972,,11.9,53,10,2040,2534.883328,36.679,20508.422144,1562.48064,593.762050048,83,5.252096,23.068672,22,0
1.0.0,2026-08-05 03:07:14.988,,11.8,53,12,2040,2534.883328,36.602,20515.442688,1568.653312,593.761918976,83,5.252096,23.068672,22,0
1.0.0,2026-08-05 03:07:15.976,,13.8,53,11,2040,2534.883328,36.081,20494.778368,1569.23904,593.761792,83,5.252096,23.068672,23,0
1.0.0,2026-08-05 03:07:16.985,,12.1,53,4,2040,2534.883328,36.764,20506.857472,1564.319744,593.761673216,83,5.252096,23.068672,24,0
1.0.0,2026-08-05 03:07:17.989,,12.7,53,8,2040,2534.883328,36.414,20503.53152,1570.373632,593.761554432,83,10.24512,23.068672,25,0
1.0.0,2026-08-05 03:07:18.972,,9.3,53,11,2040,2534.883328,36.333,20447.363072,1564.319744,593.761472512,83,5.252096,23.068672,26,0
1.0.0,2026-08-05 03:07:19.978,,10.4,53,10,2040,2534.883328,36.572,20500.979712,1564.32384,593.761447936,83,5.252096,23.068672,27,0
1.0.0,2026-08-05 03:07:20.963,,15.0,53,11,2040,2534.883328,36.771,20493.991936,1564.32384,593.761325056,83,5.252096,23.068672,28,0
1.0.0,2026-08-05 03:07:21.967,,12.5,53,12,2040,2534.883328,36.648,20490.797056,1564.332032,593.761202176,83,5.252096,23.068672,29,0
1.0.0,2026-08-05 03:07:22.984,,13.0,53,19,2040,2534.883328,36.358,20495.024128,1569.284096,593.761087488,83,5.252096,23.068672,29,0
1.0.0,2026-08-05 03:07:24.017,,13.9,53,4,2040,2534.883328,36.803,20484.276224,1570.541568,593.7609728,83,5.252096,23.068672,30,0
1.0.0,2026-08-05 03:07:24.972,,12.4,53,4,2040,2534.883328,36.831,20488.62208,1570.553856,593.760935936,83,10.167296,23.068672,31,0
1.0.0,2026-08-05 03:07:25.975,,13.5,53,5,2040,2534.883328,36.47,20489.03168,1564.389376,593.760817152,83,5.252096,23.068672,32,0
1.0.0,2026-08-05 03:07:26.981,,13.5,53,3,2040,2534.883328,36.318,20474.482688,1565.609984,593.760702464,83,5.252096,23.068672,33,0
1.0.0,2026-08-05 03:07:27.967,,14.2,53,11,2040,2534.883328,36.12,20494.036992,1565.605888,593.760571392,83,5.252096,23.068672,34,0
1.0.0,2026-08-05 03:07:28.980,,14.3,53,16,2040,2534.883328,36.549,20490.788864,1570.541568,593.760448512,83,5.252096,23.068672,34,0
1.0.0,2026-08-05 03:07:30.000,,12.8,53,4,2040,2534.883328,36.447,20443.475968,1571.733504,593.760374784,83,10.201088,23.068672,35,0
1.0.0,2026-08-05 03:07:30.979,,12.7,53,10,2040,2534.883328,36.911,20468.973568,1570.541568,593.760301056,83,5.252096,23.068672,36,0
1.0.0,2026-08-05 03:07:31.977,,15.1,53,3,2040,2534.883328,36.301,20483.592192,1575.923712,593.760034816,83,5.252096,23.068672,37,0
1.0.0,2026-08-05 03:07:32.963,,13.8,53,12,2040,2534.883328,36.721,20482.92864,1572.990976,593.759916032,83,5.252096,23.068672,38,0
1.0.0,2026-08-05 03:07:33.970,,13.6,53,12,2040,2534.883328,36.751,20471.27552,1565.61408,593.759797248,83,5.252096,23.068672,39,0
1.0.0,2026-08-05 03:07:34.983,,11.7,53,11,2040,2534.883328,36.704,20476.297216,1566.031872,593.759678464,83,5.252096,23.068672,40,0
1.0.0,2026-08-05 03:07:35.984,,10.2,53,10,2040,2534.883328,36.61,20475.02336,1566.031872,593.759649792,83,5.252096,23.068672,41,0
1.0.0,2026-08-05 03:07:36.967,,11.7,53,12,2040,2534.883328,36.148,20481.634304,1570.963456,593.759522816,83,5.252096,23.068672,41,0
1.0.0,2026-08-05 03:07:37.988,,12.7,53,4,2040,2534.883328,36.886,20473.71264,1570.963456,593.759412224,83,5.252096,23.068672,42,0
1.0.0,2026-08-05 03:07:38.982,,12.4,53,3,2040,2534.883328,36.705,20502.716416,1575.40352,593.75929344,83,6.480896,23.068672,43,0
1.0.0,2026-08-05 03:07:39.968,,12.5,53,8,2040,2534.883328,36.801,20492.156928,1572.057088,593.759158272,83,5.252096,23.068672,44,0
1.0.0,2026-08-05 03:07:40.975,,8.8,53,10,2040,2534.883328,36.55,20445.92128,1566.973952,593.759084544,83,5.252096,23.068672,45,0
1.0.0,2026-08-05 03:07:41.971,,11.2,53,10,2040,2534.883328,36.66,20466.745344,1566.973952,593.759002624,83,5.252096,23.068672,46,0
1.0.0,2026-08-05 03:07:42.971,,12.7,53,11,2040,2534.883328,36.038,20494.62272,1571.917824,593.758892032,83,5.252096,23.068672,46,0
1.0.0,2026-08-05 03:07:43.982,,12.9,54,10,2040,2534.883328,37.078,20495.720448,1571.917824,593.758777344,83,5.252096,23.068672,47,0
1.0.0,2026-08-05 03:07:44.979,,13.1,53,3,2040,2534.883328,36.079,20485.812224,1571.92192,593.75865856,83,5.252096,23.068672,48,0
1.0.0,2026-08-05 03:07:45.975,,12.5,53,3,2040,2534.883328,36.659,20471.136256,1571.926016,593.758543872,83,5.252096,23.068672,49,0
1.0.0,2026-08-05 03:07:46.971,,10.4,53,4,2040,2534.883328,36.642,20484.95616,1577.562112,593.758507008,83,5.252096,23.068672,50,0
1.0.0,2026-08-05 03:07:47.978,,11.5,53,12,2040,2534.883328,36.459,20489.19552,1566.998528,593.758388224,83,5.252096,23.068672,51,0
1.0.0,2026-08-05 03:07:48.966,,12.7,53,11,2040,2534.883328,36.635,20473.401344,1566.998528,593.75826944,83,5.252096,23.068672,52,0
1.0.0,2026-08-05 03:07:49.966,,11.9,54,17,2040,2534.883328,36.672,20484.694016,1571.930112,593.758142464,83,5.252096,23.068672,52,0
1.0.0,2026-08-05 03:07:50.983,,12.5,54,14,2040,2534.883328,36.918,20484.190208,1571.930112,593.758027776,83,5.252096,23.068672,53,0
1.0.0,2026-08-05 03:07:52.012,,11.5,53,3,2040,2534.883328,36.654,20467.093504,1574.395904,593.757945856,83,5.252096,23.068672,54,0
1.0.0,2026-08-05 03:07:52.975,,12.2,53,3,2040,2534.883328,36.802,20468.297728,1571.930112,593.757851648,83,5.252096,23.068672,55,0
1.0.0,2026-08-05 03:07:53.989,,13.5,54,8,2040,2534.883328,36.726,20486.189056,1566.998528,593.757728768,83,5.252096,23.068672,56,0
1.0.0,2026-08-05 03:07:54.975,,13.3,54,7,2040,2534.883328,36.636,20485.349376,1566.998528,593.76816128,83,5.252096,23.068672,57,0
1.0.0,2026-08-05 03:07:55.979,,11.9,54,18,2040,2534.883328,35.947,20481.400832,1571.930112,593.768030208,83,5.252096,23.068672,57,0
1.0.0,2026-08-05 03:07:56.983,,12.3,54,5,2040,2534.883328,37.355,20468.436992,1571.729408,593.767903232,83,5.252096,23.068672,58,0
1.0.0,2026-08-05 03:07:57.978,,10.7,54,19,2040,2534.883328,36.197,20484.096,1571.954688,593.767878656,83,5.252096,23.068672,59,0
1.0.0,2026-08-05 03:07:58.966,,11.5,54,10,2040,2534.883328,36.816,20492.148736,1571.954688,593.767739392,83,5.252096,23.068672,60,0
1.0.0,2026-08-05 03:07:59.974,,14.1,54,3,2040,2534.883328,36.697,20019.924992,1571.954688,593.767620608,83,5.252096,23.068672,61,0
1.0.0,2026-08-05 03:08:00.972,,14.6,54,3,2040,2534.883328,36.888,19995.492352,1571.954688,593.767501824,83,10.167808,23.068672,62,0
1.0.0,2026-08-05 03:08:01.978,,16.1,54,11,2040,2534.883328,36.811,20008.804352,1568.256,593.767247872,83,5.252096,23.068672,63,0
1.0.0,2026-08-05 03:08:02.962,,11.9,54,10,2040,2534.883328,36.499,19954.60608,1567.035392,593.76717824,83,5.252096,23.068672,64,0
1.0.0,2026-08-05 03:08:03.971,,13.0,54,10,2040,2534.883328,36.8,19988.062208,1567.977472,593.767088128,83,5.252096,23.068672,65,0
1.0.0,2026-08-05 03:08:04.978,,11.9,54,20,2040,2534.883328,36.658,20010.315776,1572.909056,593.766969344,83,5.252096,23.068672,65,0
1.0.0,2026-08-05 03:08:06.012,,12.5,54,4,2040,2534.883328,36.755,20013.48608,1572.909056,593.766854656,83,5.252096,23.068672,66,0
1.0.0,2026-08-05 03:08:06.975,,13.2,54,3,2040,2534.883328,36.791,20013.842432,1575.378944,593.76672768,83,10.167808,23.068672,67,0
1.0.0,2026-08-05 03:08:07.978,,11.1,54,12,2040,2534.883328,36.849,19989.839872,1567.981568,593.766612992,83,5.252096,23.068672,68,0
1.0.0,2026-08-05 03:08:08.995,,12.8,54,10,2040,2534.883328,36.792,20006.100992,1570.44736,593.766596608,83,5.252096,23.068672,69,0
1.0.0,2026-08-05 03:08:09.966,,12.3,54,10,2040,2534.883328,36.741,20008.497152,1567.981568,593.766252544,83,5.252096,23.068672,70,0
1.0.0,2026-08-05 03:08:10.981,,12.4,54,10,2040,2534.883328,36.375,20009.336832,1567.981568,593.766137856,83,5.252096,23.068672,71,0
1.0.0,2026-08-05 03:08:11.970,,12.5,54,10,2040,2534.883328,36.489,19990.474752,1572.913152,593.766019072,83,5.252096,23.068672,71,0
1.0.0,2026-08-05 03:08:12.978,,13.5,54,18,2040,2534.883328,35.906,20015.18592,1572.917248,593.765896192,83,5.252096,23.068672,72,0
1.0.0,2026-08-05 03:08:13.970,,9.9,54,4,2040,2534.883328,36.814,19989.925888,1572.917248,593.76576512,83,5.252096,23.068672,73,0
1.0.0,2026-08-05 03:08:14.979,,10.5,54,6,2040,2534.883328,36.881,19986.591744,1567.985664,593.765670912,83,5.252096,23.068672,74,0
1.0.0,2026-08-05 03:08:15.977,,15.1,54,10,2040,2534.883328,36.766,19979.452416,1567.98976,593.765588992,83,5.252096,23.068672,75,0
1.0.0,2026-08-05 03:08:16.970,,12.3,54,11,2040,2534.883328,36.494,20001.66912,1567.98976,593.765482496,83,5.252096,23.068672,76,0
1.0.0,2026-08-05 03:08:17.970,,12.4,54,10,2040,2534.883328,36.518,19999.72352,1567.973376,593.765343232,83,5.252096,23.068672,77,0
1.0.0,2026-08-05 03:08:18.982,,12.7,54,18,2040,2534.883328,36.781,19989.004288,1572.921344,593.765228544,83,5.252096,23.068672,77,0
1.0.0,2026-08-05 03:08:20.015,,9.7,54,5,2040,2534.883328,36.449,19983.347712,1572.92544,593.76521216,83,5.252096,23.068672,78,0
1.0.0,2026-08-05 03:08:20.978,,12.3,54,3,2040,2534.883328,36.977,20004.08576,1567.993856,593.765076992,83,5.252096,23.068672,79,0
