schema_version,timestamp,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w],ram_used[mb],proc_rss[mb],disk_free[gb],queue_depth[n],torch_vram_alloc[mb],torch_vram_reserved[mb],cycles_total[n],dropped_logs[n]
1.0.0,2026-06-23 20:07:20.178,31.2,4.1,57,7,2040,2372.3008,40.112,19609.985024,1817.808896,586.554179584,80,71.339008,138.412032,579,0
1.0.0,2026-06-23 20:07:21.186,33.4,4.1,57,0,2040,2372.3008,41.989,19598.467072,1807.945728,586.553925632,80,71.338496,138.412032,580,0
1.0.0,2026-06-23 20:07:22.185,25.8,3.8,57,1,2040,2372.3008,36.071,19598.467072,1807.945728,586.553913344,80,71.338496,138.412032,580,0
1.0.0,2026-06-23 20:07:23.196,31.9,6.1,57,7,2040,2372.3008,39.41,19608.9856,1817.8048,586.553901056,80,71.338496,138.412032,580,0
1.0.0,2026-06-23 20:07:24.204,33.5,4.6,57,1,2040,2372.3008,42.299,19597.361152,1807.945728,586.553585664,80,71.338496,138.412032,581,0
1.0.0,2026-06-23 20:07:25.308,31.5,5.1,57,7,2040,2372.3008,40.127,19599.450112,1807.945728,586.55332352,80,71.338496,138.412032,582,0
1.0.0,2026-06-23 20:07:26.172,30.5,5.3,57,0,2040,2372.3008,40.804,19601.92,1810.878464,586.553307136,80,71.338496,138.412032,582,0
1.0.0,2026-06-23 20:07:27.174,28.3,6.0,57,7,2040,2372.3008,39.044,19610.112,1817.808896,586.553298944,80,71.339008,138.412032,582,0
1.0.0,2026-06-23 20:07:28.179,35.2,5.6,57,10,2040,2372.3008,43.798,19600.134144,1807.945728,586.553020416,80,71.338496,138.412032,583,0
1.0.0,2026-06-23 20:07:29.170,25.9,4.2,57,0,2040,2372.3008,36.852,19599.253504,1807.945728,586.553004032,80,71.338496,138.412032,583,0
1.0.0,2026-06-23 20:07:30.204,27.3,4.6,57,0,2040,2372.3008,36.22,19596.374016,1807.945728,586.552991744,80,71.338496,138.412032,583,0
1.0.0,2026-06-23 20:07:31.204,26.5,3.7,57,1,2040,2372.3008,36.329,19605.991424,1817.8048,586.552979456,80,71.339008,138.412032,583,0
1.0.0,2026-06-23 20:07:32.228,35.5,5.1,57,9,2040,2372.3008,42.659,19597.135872,1807.945728,586.552692736,80,71.338496,138.412032,584,0
1.0.0,2026-06-23 20:07:33.229,34.8,6.4,57,12,2040,2372.3008,39.871,19608.428544,1817.8048,586.552680448,80,71.338496,138.412032,584,0
1.0.0,2026-06-23 20:07:34.254,33.3,4.6,57,0,2040,2372.3008,40.858,19596.763136,1807.945728,586.552426496,80,71.338496,138.412032,585,0
1.0.0,2026-06-23 20:07:35.239,25.3,4.5,57,0,2040,2372.3008,35.988,19600.26112,1810.41152,586.552410112,80,71.339008,138.412032,585,0
1.0.0,2026-06-23 20:07:36.285,31.7,5.8,57,11,2040,2372.3008,40.219,19607.359488,1817.8048,586.55240192,80,71.338496,138.412032,585,0
1.0.0,2026-06-23 20:07:37.208,29.2,4.3,57,0,2040,2372.3008,40.074,19606.183936,1815.343104,586.55207424,80,71.339008,138.412032,586,0
1.0.0,2026-06-23 20:07:38.241,34.8,4.7,57,10,2040,2372.3008,40.235,19608.813568,1818.771456,586.552066048,80,71.338496,138.412032,586,0
1.0.0,2026-06-23 20:07:39.246,33.2,5.1,57,1,2040,2372.3008,40.797,19601.928192,1810.14528,586.551812096,80,71.338496,138.412032,587,0
1.0.0,2026-06-23 20:07:40.261,30.3,5.4,57,13,2040,2372.3008,39.847,19610.112,1818.775552,586.551799808,80,71.339008,138.412032,587,0
1.0.0,2026-06-23 20:07:41.264,30.5,3.8,57,1,2040,2372.3008,40.832,19599.273984,1808.912384,586.55152128,80,71.339008,138.412032,588,0
1.0.0,2026-06-23 20:07:42.244,24.8,5.9,57,1,2040,2372.3008,36.174,19599.097856,1808.912384,586.551504896,80,71.339008,138.412032,588,0
1.0.0,2026-06-23 20:07:43.262,25.8,5.0,57,1,2040,2372.3008,36.125,19599.83104,1808.908288,586.551492608,80,71.339008,138.412032,588,0
1.0.0,2026-06-23 20:07:44.255,30.4,4.9,57,13,2040,2372.3008,37.611,19610.476544,1818.771456,586.551476224,80,71.339008,138.412032,588,0
1.0.0,2026-06-23 20:07:45.258,36.1,6.1,57,6,2040,2372.3008,43.894,19606.663168,1813.843968,586.551189504,80,71.339008,138.412032,589,0
1.0.0,2026-06-23 20:07:46.274,34.2,4.1,57,10,2040,2372.3008,41.384,19605.42208,1809.670144,586.55092736,80,71.338496,138.412032,590,0
1.0.0,2026-06-23 20:07:47.272,27.3,4.1,57,1,2040,2372.3008,38.975,19601.862656,1808.912384,586.550915072,80,71.338496,138.412032,590,0
1.0.0,2026-06-23 20:07:48.319,26.6,4.6,57,1,2040,2372.3008,36.372,19612.516352,1818.775552,586.550898688,80,71.339008,138.412032,590,0
1.0.0,2026-06-23 20:07:49.293,34.9,4.3,57,9,2040,2372.3008,41.555,19602.90304,1808.912384,586.550583296,80,71.338496,138.412032,591,0
1.0.0,2026-06-23 20:07:50.298,29.0,4.2,57,2,2040,2372.3008,38.677,19612.438528,1818.775552,586.550566912,80,71.339008,138.412032,591,0
1.0.0,2026-06-23 20:07:51.309,36.1,5.7,57,8,2040,2372.3008,42.626,19604.70528,1810.14528,586.550300672,80,71.338496,138.412032,592,0
1.0.0,2026-06-23 20:07:52.318,31.3,4.6,57,8,2040,2372.3008,38.896,19605.716992,1811.378176,586.550288384,80,71.338496,138.412032,592,0
1.0.0,2026-06-23 20:07:53.288,32.9,6.1,57,11,2040,2372.3008,41.05,19612.286976,1816.305664,586.550276096,80,71.338496,138.412032,592,0
1.0.0,2026-06-23 20:07:54.335,30.8,3.6,57,1,2040,2372.3008,40.661,19604.578304,1808.912384,586.550038528,80,71.338496,138.412032,593,0
1.0.0,2026-06-23 20:07:55.330,24.2,4.1,57,1,2040,2372.3008,36.594,19603.869696,1808.912384,586.55002624,80,71.338496,138.412032,593,0
1.0.0,2026-06-23 20:07:56.311,25.7,3.4,57,1,2040,2372.3008,36.526,19604.516864,1808.908288,586.550013952,80,71.338496,138.412032,593,0
1.0.0,2026-06-23 20:07:57.395,34.1,5.4,57,10,2040,2372.3008,39.594,19613.872128,1818.755072,586.550001664,80,71.338496,138.412032,593,0
1.0.0,2026-06-23 20:07:58.347,32.1,4.7,57,1,2040,2372.3008,41.576,19613.642752,1818.759168,586.549723136,80,71.339008,138.412032,594,0
1.0.0,2026-06-23 20:07:59.355,36.4,4.0,57,10,2040,2372.3008,42.319,19606.265856,1808.896,586.549477376,80,71.338496,138.412032,595,0
1.0.0,2026-06-23 20:08:00.358,28.4,4.5,57,1,2040,2372.3008,37.34,19608.387584,1808.896,586.549460992,80,71.338496,138.412032,595,0
1.0.0,2026-06-23 20:08:01.395,27.6,5.3,57,10,2040,2372.3008,37.166,19613.642752,1818.759168,586.549448704,80,71.339008,138.412032,595,0
1.0.0,2026-06-23 20:08:02.366,36.6,3.5,57,1,2040,2372.3008,42.981,19603.525632,1808.896,586.5491456,80,71.338496,138.412032,596,0
1.0.0,2026-06-23 20:08:03.374,28.8,5.0,57,7,2040,2372.3008,37.772,19615.670272,1821.233152,586.549129216,80,71.339008,138.412032,596,0
1.0.0,2026-06-23 20:08:04.369,34.6,5.5,57,4,2040,2372.3008,42.605,19604.615168,1810.128896,586.548867072,80,71.338496,138.412032,597,0
1.0.0,2026-06-23 20:08:05.383,29.3,5.9,57,1,2040,2372.3008,38.506,19614.035968,1818.759168,586.548854784,80,71.339008,138.412032,597,0
1.0.0,2026-06-23 20:08:06.371,37.0,5.0,58,11,2040,2372.3008,42.309,19604.5824,1809.616896,586.548563968,80,71.339008,138.412032,598,0
1.0.0,2026-06-23 20:08:07.354,30.0,5.4,57,0,2040,2372.3008,37.813,19603.914752,1808.896,586.54855168,80,71.339008,138.412032,598,0
1.0.0,2026-06-23 20:08:08.369,24.6,4.5,57,1,2040,2372.3008,36.372,19603.365888,1808.896,586.548535296,80,71.339008,138.412032,598,0
1.0.0,2026-06-23 20:08:09.370,26.7,4.1,57,1,2040,2372.3008,36.607,19605.44256,1811.357696,586.548523008,80,71.339008,138.412032,598,0
1.0.0,2026-06-23 20:08:10.395,37.3,5.4,57,14,2040,2372.3008,40.47,19609.935872,1808.896,586.548240384,80,71.338496,138.412032,599,0
1.0.0,2026-06-23 20:08:11.384,31.0,5.2,57,17,2040,2372.3008,41.064,19619.934208,1818.759168,586.548228096,80,71.339008,138.412032,599,0
1.0.0,2026-06-23 20:08:12.411,35.6,4.7,57,11,2040,2372.3008,44.326,19611.971584,1808.896,586.547965952,80,71.338496,138.412032,600,0
1.0.0,2026-06-23 20:08:13.355,26.4,3.7,57,1,2040,2372.3008,37.073,19611.004928,1808.896,586.547953664,80,71.338496,138.412032,600,0
1.0.0,2026-06-23 20:08:14.411,35.3,4.7,57,10,2040,2372.3008,38.417,19620.978688,1818.759168,586.547941376,80,71.338496,138.412032,600,0
1.0.0,2026-06-23 20:08:15.407,31.9,4.1,57,0,2040,2372.3008,41.355,19611.262976,1808.896,586.547625984,80,71.338496,138.412032,601,0
1.0.0,2026-06-23 20:08:16.379,33.2,3.7,57,10,2040,2372.3008,39.169,19621.310464,1818.755072,586.547617792,80,71.338496,138.412032,601,0
1.0.0,2026-06-23 20:08:17.393,29.4,4.4,57,1,2040,2372.3008,42.229,19614.224384,1811.361792,586.547347456,80,71.338496,138.412032,602,0
1.0.0,2026-06-23 20:08:18.428,30.0,4.0,57,7,2040,2372.3008,37.644,19623.215104,1818.759168,586.547335168,80,71.339008,138.412032,602,0
1.0.0,2026-06-23 20:08:19.369,34.4,4.5,57,5,2040,2372.3008,43.136,19613.45024,1808.896,586.547044352,80,71.338496,138.412032,603,0
1.0.0,2026-06-23 20:08:20.398,28.1,4.0,57,0,2040,2372.3008,36.551,19610.841088,1808.891904,586.547027968,80,71.338496,138.412032,603,0
1.0.0,2026-06-23 20:08:21.388,24.9,3.9,57,0,2040,2372.3008,36.315,19610.91072,1808.891904,586.547027968,80,71.338496,138.412032,603,0
1.0.0,2026-06-23 20:08:22.438,28.1,4.4,57,0,2040,2372.3008,36.163,19619.160064,1818.755072,586.546999296,80,71.339008,138.412032,603,0
1.0.0,2026-06-23 20:08:23.364,37.2,4.6,57,9,2040,2372.3008,41.799,19608.162304,1808.896,586.54672896,80,71.339008,138.412032,604,0
1.0.0,2026-06-23 20:08:24.373,33.5,4.5,57,11,2040,2372.3008,41.223,19617.255424,1818.759168,586.546720768,80,71.338496,138.412032,604,0
1.0.0,2026-06-23 20:08:25.375,32.2,4.1,57,0,2040,2372.3008,42.249,19608.829952,1808.900096,586.546454528,80,71.338496,138.412032,605,0
1.0.0,2026-06-23 20:08:26.405,27.0,3.3,57,1,2040,2372.3008,36.116,19608.100864,1808.896,586.54644224,80,71.338496,138.412032,605,0
1.0.0,2026-06-23 20:08:27.423,33.8,5.2,57,13,2040,2372.3008,39.563,19617.325056,1818.755072,586.546417664,80,71.338496,138.412032,605,0
1.0.0,2026-06-23 20:08:28.434,33.4,4.2,57,1,2040,2372.3008,41.666,19612.676096,1813.827584,586.546020352,80,71.339008,138.412032,606,0
1.0.0,2026-06-23 20:08:29.429,35.7,4.6,57,12,2040,2372.3008,40.827,19617.959936,1818.755072,586.546003968,80,71.338496,138.412032,606,0
1.0.0,2026-06-23 20:08:30.453,30.6,5.3,57,0,2040,2372.3008,41.266,19610.656768,1812.242432,586.54574592,80,71.338496,138.412032,607,0
1.0.0,2026-06-23 20:08:31.503,33.9,4.7,57,8,2040,2372.3008,42.222,19617.5872,1819.803648,586.545721344,80,71.338496,138.412032,607,0
1.0.0,2026-06-23 20:08:32.415,29.1,4.1,57,1,2040,2372.3008,42.089,19609.735168,1809.94048,586.545385472,80,71.338496,138.412032,608,0
1.0.0,2026-06-23 20:08:33.431,28.5,5.2,57,0,2040,2372.3008,36.157,19610.615808,1809.94048,586.545373184,80,71.338496,138.412032,608,0
1.0.0,2026-06-23 20:08:34.431,25.5,4.4,57,1,2040,2372.3008,36.317,19610.824704,1809.936384,586.5453568,80,71.338496,138.412032,608,0
1.0.0,2026-06-23 20:08:35.475,28.2,4.0,57,13,2040,2372.3008,39.632,19620.84352,1819.799552,586.545340416,80,71.339008,138.412032,608,0
1.0.0,2026-06-23 20:08:36.451,36.1,4.3,57,10,2040,2372.3008,43.071,19612.7744,1809.94048,586.54507008,80,71.338496,138.412032,609,0
1.0.0,2026-06-23 20:08:37.616,34.1,4.9,57,7,2040,2372.3008,42.841,19614.687232,1809.936384,586.544795648,80,71.338496,138.412032,610,0
1.0.0,2026-06-23 20:08:38.492,29.6,5.3,57,0,2040,2372.3008,36.933,19603.382272,1809.936384,586.544795648,80,71.338496,138.412032,610,0
1.0.0,2026-06-23 20:08:39.562,29.2,5.0,57,10,2040,2372.3008,36.794,19610.652672,1819.795456,586.544771072,80,71.339008,138.412032,610,0
1.0.0,2026-06-23 20:08:40.527,35.2,4.7,57,8,2040,2372.3008,43.44,19598.606336,1809.932288,586.544459776,80,71.338496,138.412032,611,0
1.0.0,2026-06-23 20:08:41.574,27.0,4.5,57,9,2040,2372.3008,38.594,19605.540864,1819.795456,586.5444352,80,71.339008,138.412032,611,0
1.0.0,2026-06-23 20:08:42.525,35.1,5.4,57,4,2040,2372.3008,42.572,19598.655488,1811.165184,586.544177152,80,71.338496,138.412032,612,0
1.0.0,2026-06-23 20:08:43.512,31.2,4.8,57,1,2040,2372.3008,38.373,19598.41792,1814.863872,586.544164864,80,71.338496,138.412032,612,0
1.0.0,2026-06-23 20:08:44.583,34.7,4.6,57,10,2040,2372.3008,42.867,19595.862016,1809.936384,586.543886336,80,71.338496,138.412032,613,0
1.0.0,2026-06-23 20:08:45.524,29.1,3.5,57,0,2040,2372.3008,37.169,19594.989568,1810.890752,586.543874048,80,71.338496,138.412032,613,0
1.0.0,2026-06-23 20:08:46.529,25.7,4.4,57,0,2040,2372.3008,36.415,19594.031104,1809.932288,586.54386176,80,71.338496,138.412032,613,0
1.0.0,2026-06-23 20:08:47.558,26.8,4.3,57,0,2040,2372.3008,36.461,19594.162176,1809.928192,586.543845376,80,71.338496,138.412032,613,0
1.0.0,2026-06-23 20:08:48.559,30.3,5.0,57,11,2040,2372.3008,41.298,19603.263488,1818.742784,586.543833088,80,71.338496,138.412032,613,0
1.0.0,2026-06-23 20:08:49.557,30.5,4.2,57,13,2040,2372.3008,40.294,19602.2272,1818.759168,586.543546368,80,71.339008,138.412032,614,0
1.0.0,2026-06-23 20:08:50.565,35.3,4.5,57,2,2040,2372.3008,43.405,19590.893568,1808.896,586.54328832,80,71.338496,138.412032,615,0
1.0.0,2026-06-23 20:08:51.555,30.7,3.7,57,1,2040,2372.3008,36.149,19589.799936,1808.896,586.543276032,80,71.338496,138.412032,615,0
1.0.0,2026-06-23 20:08:52.563,26.0,4.8,57,13,2040,2372.3008,38.403,19598.86848,1818.759168,586.543259648,80,71.339008,138.412032,615,0
1.0.0,2026-06-23 20:08:53.539,37.3,6.2,57,3,2040,2372.3008,43.042,19588.665344,1808.896,586.542948352,80,71.338496,138.412032,616,0
1.0.0,2026-06-23 20:08:54.597,29.4,3.9,57,7,2040,2372.3008,39.094,19599.228928,1818.759168,586.542936064,80,71.339008,138.412032,616,0
1.0.0,2026-06-23 20:08:55.559,33.5,4.7,57,1,2040,2372.3008,41.463,19592.99072,1811.361792,586.542665728,80,71.338496,138.412032,617,0
1.0.0,2026-06-23 20:08:56.603,30.4,4.4,57,5,2040,2372.3008,38.494,19599.183872,1817.526272,586.54265344,80,71.339008,138.412032,617,0
1.0.0,2026-06-23 20:08:57.539,31.9,4.9,57,2,2040,2372.3008,42.456,19592.818688,1808.904192,586.542415872,80,71.339008,138.412032,618,0
1.0.0,2026-06-23 20:08:58.561,28.4,4.1,57,1,2040,2372.3008,36.206,19593.228288,1808.904192,586.542403584,80,71.339008,138.412032,618,0
1.0.0,2026-06-23 20:08:59.573,27.2,4.8,57,1,2040,2372.3008,36.444,19592.68352,1808.904192,586.5423872,80,71.339008,138.412032,618,0
1.0.0,2026-06-23 20:09:00.580,28.2,4.7,57,1,2040,2372.3008,36.553,19595.464704,1808.900096,586.542374912,80,71.339008,138.412032,618,0
1.0.0,2026-06-23 20:09:01.562,30.8,4.3,57,13,2040,2372.3008,41.905,19600.924672,1818.763264,586.542362624,80,71.338496,138.412032,618,0
1.0.0,2026-06-23 20:09:02.560,30.9,4.7,57,12,2040,2372.3008,40.293,19600.187392,1818.76736,586.542075904,80,71.339008,138.412032,619,0
1.0.0,2026-06-23 20:09:03.591,35.5,4.7,57,1,2040,2372.3008,40.845,19590.176768,1808.904192,586.541821952,80,71.338496,138.412032,620,0
1.0.0,2026-06-23 20:09:04.539,24.8,3.1,57,1,2040,2372.3008,36.391,19589.85728,1808.883712,586.541809664,80,71.338496,138.412032,620,0
1.0.0,2026-06-23 20:09:05.600,28.8,6.0,57,9,2040,2372.3008,39.542,19600.412672,1818.742784,586.54179328,80,71.338496,138.412032,620,0
1.0.0,2026-06-23 20:09:06.570,36.0,4.9,57,1,2040,2372.3008,41.355,19594.121216,1808.883712,586.541477888,80,71.339008,138.412032,621,0
1.0.0,2026-06-23 20:09:07.607,28.9,5.4,57,10,2040,2372.3008,40.599,19602.464768,1818.742784,586.5414656,80,71.338496,138.412032,621,0
1.0.0,2026-06-23 20:09:08.562,32.8,6.0,57,0,2040,2372.3008,40.779,19595.046912,1810.116608,586.54119936,80,71.338496,138.412032,622,0
1.0.0,2026-06-23 20:09:09.538,30.8,4.4,57,13,2040,2372.3008,39.197,19602.90304,1818.74688,586.541187072,80,71.339008,138.412032,622,0
1.0.0,2026-06-23 20:09:10.564,36.1,4.7,57,1,2040,2372.3008,41.831,19591.962624,1808.883712,586.540896256,80,71.338496,138.412032,623,0
1.0.0,2026-06-23 20:09:11.577,26.5,4.8,57,1,2040,2372.3008,36.229,19593.043968,1808.883712,586.540883968,80,71.338496,138.412032,623,0
1.0.0,2026-06-23 20:09:12.562,26.3,3.8,57,1,2040,2372.3008,36.19,19592.43776,1808.879616,586.540867584,80,71.338496,138.412032,623,0
1.0.0,2026-06-23 20:09:13.651,26.5,3.9,57,4,2040,2372.3008,36.544,19603.902464,1818.742784,586.540855296,80,71.339008,138.412032,623,0
1.0.0,2026-06-23 20:09:14.620,32.1,4.6,57,8,2040,2372.3008,42.784,19595.055104,1808.904192,586.540568576,80,71.338496,138.412032,624,0
1.0.0,2026-06-23 20:09:15.605,29.3,4.6,57,7,2040,2372.3008,40.817,19604.369408,1821.384704,586.540556288,80,71.338496,138.412032,624,0
1.0.0,2026-06-23 20:09:16.636,32.8,5.1,57,1,2040,2372.3008,41.136,19594.108928,1808.908288,586.540249088,80,71.338496,138.412032,625,0
1.0.0,2026-06-23 20:09:17.627,25.4,3.3,57,0,2040,2372.3008,36.118,19595.706368,1808.904192,586.540232704,80,71.338496,138.412032,625,0
1.0.0,2026-06-23 20:09:18.668,29.3,7.3,57,12,2040,2372.3008,40.915,19605.090304,1818.763264,586.540220416,80,71.338496,138.412032,625,0
1.0.0,2026-06-23 20:09:19.661,32.7,4.7,57,1,2040,2372.3008,39.821,19600.052224,1813.835776,586.539900928,80,71.339008,138.412032,626,0
1.0.0,2026-06-23 20:09:20.646,33.6,5.0,57,10,2040,2372.3008,42.139,19605.786624,1818.763264,586.53988864,80,71.338496,138.412032,626,0
1.0.0,2026-06-23 20:09:21.695,31.2,4.6,57,4,2040,2372.3008,39.413,19600.666624,1811.369984,586.539626496,80,71.338496,138.412032,627,0
1.0.0,2026-06-23 20:09:22.742,31.4,4.6,57,8,2040,2372.3008,41.165,19608.326144,1818.76736,586.539610112,80,71.338496,138.412032,627,0
1.0.0,2026-06-23 20:09:23.683,33.1,5.7,57,0,2040,2372.3008,40.103,19598.934016,1808.904192,586.539331584,80,71.339008,138.412032,628,0
1.0.0,2026-06-23 20:09:24.700,27.3,3.5,57,1,2040,2372.3008,36.029,19598.135296,1808.904192,586.5393152,80,71.339008,138.412032,628,0
1.0.0,2026-06-23 20:09:25.691,24.8,3.7,57,1,2040,2372.3008,36.203,19597.750272,1808.900096,586.539302912,80,71.339008,138.412032,628,0
1.0.0,2026-06-23 20:09:26.681,25.9,5.3,57,14,2040,2372.3008,37.799,19608.4736,1818.763264,586.539290624,80,71.339008,138.412032,628,0
1.0.0,2026-06-23 20:09:27.690,33.9,5.8,57,2,2040,2372.3008,43.138,19600.080896,1808.904192,586.539024384,80,71.338496,138.412032,629,0
1.0.0,2026-06-23 20:09:28.744,35.1,4.4,57,10,2040,2372.3008,41.319,19601.584128,1808.904192,586.53876224,80,71.338496,138.412032,630,0
1.0.0,2026-06-23 20:09:29.697,28.7,3.4,57,0,2040,2372.3008,38.351,19600.920576,1808.904192,586.538749952,80,71.338496,138.412032,630,0
1.0.0,2026-06-23 20:09:30.689,24.8,4.1,57,1,2040,2372.3008,36.242,19607.30624,1818.76736,586.538737664,80,71.339008,138.412032,630,0
1.0.0,2026-06-23 20:09:31.696,34.6,4.9,57,7,2040,2372.3008,42.66,19598.647296,1808.904192,586.538418176,80,71.338496,138.412032,631,0
1.0.0,2026-06-23 20:09:32.683,27.5,3.5,57,1,2040,2372.3008,37.683,19608.891392,1818.76736,586.538405888,80,71.339008,138.412032,631,0
1.0.0,2026-06-23 20:09:33.676,36.2,5.7,57,11,2040,2372.3008,43.75,19603.402752,1810.137088,586.538139648,80,71.338496,138.412032,632,0
1.0.0,2026-06-23 20:09:34.687,31.1,4.5,57,5,2040,2372.3008,38.935,19605.147648,1811.369984,586.538090496,80,71.338496,138.412032,632,0
1.0.0,2026-06-23 20:09:35.690,31.1,4.3,57,9,2040,2372.3008,40.797,19610.083328,1817.534464,586.538078208,80,71.339008,138.412032,632,0
1.0.0,2026-06-23 20:09:36.682,32.7,4.5,57,1,2040,2372.3008,41.059,19602.149376,1808.904192,586.537828352,80,71.338496,138.412032,633,0
1.0.0,2026-06-23 20:09:37.786,27.7,3.8,57,1,2040,2382.196736,36.14,19603.431424,1810.161664,586.537811968,80,71.338496,138.412032,633,0
1.0.0,2026-06-23 20:09:38.707,27.3,3.8,57,1,2040,2382.196736,35.998,19603.316736,1808.912384,586.53779968,80,71.338496,138.412032,633,0
1.0.0,2026-06-23 20:09:39.766,29.2,5.5,57,11,2040,2382.196736,39.229,19614.35136,1818.775552,586.537787392,80,71.338496,138.412032,633,0
1.0.0,2026-06-23 20:09:40.704,35.9,4.0,57,0,2040,2372.3008,41.954,19613.540352,1821.528064,586.537517056,80,71.339008,138.412032,634,0
1.0.0,2026-06-23 20:09:41.740,29.7,4.6,57,9,2040,2372.3008,42.06,19604.0704,1808.91648,586.537250816,80,71.338496,138.412032,635,0
1.0.0,2026-06-23 20:09:42.687,30.1,5.0,57,1,2040,2372.3008,37.412,19603.042304,1808.91648,586.537238528,80,71.338496,138.412032,635,0
1.0.0,2026-06-23 20:09:43.748,26.5,5.2,57,7,2040,2372.3008,36.615,19614.928896,1818.779648,586.53722624,80,71.339008,138.412032,635,0
1.0.0,2026-06-23 20:09:44.727,37.0,4.4,57,12,2040,2372.3008,43.824,19603.951616,1808.91648,586.536910848,80,71.339008,138.412032,636,0
1.0.0,2026-06-23 20:09:45.731,36.6,8.2,57,11,2040,2372.3008,38.778,19621.74464,1818.779648,586.536861696,80,71.339008,138.412032,636,0
1.0.0,2026-06-23 20:09:46.752,36.8,5.6,57,8,2040,2372.3008,43.242,19613.589504,1811.382272,586.53661184,80,71.338496,138.412032,637,0
1.0.0,2026-06-23 20:09:47.763,31.4,4.1,57,1,2040,2372.3008,38.797,19622.424576,1818.779648,586.536595456,80,71.338496,138.412032,637,0
1.0.0,2026-06-23 20:09:48.761,34.9,4.9,57,12,2040,2372.3008,42.277,19609.563136,1808.91648,586.536308736,80,71.339008,138.412032,638,0
1.0.0,2026-06-23 20:09:49.785,30.6,3.7,57,1,2040,2372.3008,37.989,19609.522176,1808.91648,586.536296448,80,71.339008,138.412032,638,0
1.0.0,2026-06-23 20:09:50.772,28.5,3.6,57,1,2040,2372.3008,36.289,19607.658496,1808.91648,586.536280064,80,71.339008,138.412032,638,0
1.0.0,2026-06-23 20:09:51.773,26.7,2.7,57,1,2040,2372.3008,36.333,19606.777856,1809.539072,586.536267776,80,71.339008,138.412032,638,0
1.0.0,2026-06-23 20:09:52.761,32.6,5.5,57,10,2040,2372.3008,40.017,19615.916032,1818.775552,586.536255488,80,71.338496,138.412032,638,0
1.0.0,2026-06-23 20:09:53.822,33.6,4.1,57,13,2040,2372.3008,40.839,19614.875648,1818.779648,586.535968768,80,71.339008,138.412032,639,0
1.0.0,2026-06-23 20:09:54.755,33.6,4.5,57,2,2040,2372.3008,42.575,19603.529728,1808.91648,586.535182336,80,71.338496,138.412032,640,0
1.0.0,2026-06-23 20:09:55.732,28.7,4.0,57,1,2040,2372.3008,36.362,19603.714048,1808.912384,586.535170048,80,71.338496,138.412032,640,0
1.0.0,2026-06-23 20:09:56.836,30.3,4.7,57,9,2040,2372.3008,38.24,19614.16704,1818.775552,586.535153664,80,71.338496,138.412032,640,0
1.0.0,2026-06-23 20:09:57.767,30.3,4.1,57,0,2040,2372.3008,41.695,19606.192128,1808.91648,586.534760448,80,71.338496,138.412032,641,0
1.0.0,2026-06-23 20:09:58.799,28.2,4.1,57,9,2040,2372.3008,38.277,19614.359552,1818.775552,586.53474816,80,71.338496,138.412032,641,0
1.0.0,2026-06-23 20:09:59.767,33.6,4.5,57,1,2040,2372.3008,42.107,19607.515136,1811.382272,586.534494208,80,71.338496,138.412032,642,0
1.0.0,2026-06-23 20:10:00.832,29.7,4.6,57,6,2040,2372.3008,38.717,19620.286464,1818.779648,586.534477824,80,71.339008,138.412032,642,0
1.0.0,2026-06-23 20:10:01.772,33.3,4.4,57,13,2040,2372.3008,43.052,19604.0704,1808.91648,586.534187008,80,71.338496,138.412032,643,0
1.0.0,2026-06-23 20:10:02.786,27.5,4.3,57,1,2040,2372.3008,37.099,19604.160512,1808.91648,586.53417472,80,71.338496,138.412032,643,0
1.0.0,2026-06-23 20:10:03.760,25.8,4.8,57,1,2040,2372.3008,36.241,19605.89312,1808.91648,586.534158336,80,71.338496,138.412032,643,0
1.0.0,2026-06-23 20:10:04.760,26.0,5.0,57,0,2040,2372.3008,36.482,19615.629312,1818.775552,586.534146048,80,71.339008,138.412032,643,0
1.0.0,2026-06-23 20:10:05.773,34.4,3.8,57,10,2040,2372.3008,41.888,19616.018432,1818.775552,586.53413376,80,71.338496,138.412032,643,0
1.0.0,2026-06-23 20:10:06.776,37.4,5.5,57,8,2040,2372.3008,43.144,19620.560896,1818.779648,586.53384704,80,71.338496,138.412032,644,0
1.0.0,2026-06-23 20:10:07.785,32.9,3.8,57,1,2040,2372.3008,42.687,19608.850432,1808.920576,586.533588992,80,71.338496,138.412032,645,0
1.0.0,2026-06-23 20:10:08.777,25.0,3.4,57,1,2040,2372.3008,36.239,19609.001984,1808.91648,586.533572608,80,71.338496,138.412032,645,0
1.0.0,2026-06-23 20:10:09.741,29.7,5.1,57,10,2040,2372.3008,39.273,19618.668544,1818.775552,586.53356032,80,71.338496,138.412032,645,0
1.0.0,2026-06-23 20:10:10.780,33.8,4.4,57,0,2040,2372.3008,41.349,19615.88736,1808.91648,586.533249024,80,71.338496,138.412032,646,0
1.0.0,2026-06-23 20:10:11.736,32.8,4.9,57,13,2040,2372.3008,40.189,19625.648128,1818.775552,586.533236736,80,71.338496,138.412032,646,0
1.0.0,2026-06-23 20:10:12.773,31.8,3.4,57,1,2040,2372.3008,41.448,19619.786752,1811.382272,586.532982784,80,71.338496,138.412032,647,0
