schema_version,timestamp,cycle_id,capture_latency[ms],frame_dropped[n],hsv_flag,hsv_mask_ratio,infer_latency[ms],preproc[ms],postproc[ms],eject_flag,planned_eject_ts,eject_delay[ms],outcome_flag,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w]
1.0.0,2026-06-23 19:55:38.813,305,49.2,0,1,0.1481,13.51,0.67,0.33,1,,,,,4.7,57,11,2040,2317.971456,40.331
1.0.0,2026-06-23 19:55:40.138,305,,,,,,,,,2026-06-23 19:55:39.879,7.76,1,,,,,,,
1.0.0,2026-06-23 19:55:40.540,306,48.98,0,1,0.1141,14.41,0.76,0.31,0,,,,,5.3,57,8,2040,2317.971456,41.045
1.0.0,2026-06-23 19:55:42.932,306,,,,,,,,,2026-06-23 19:55:42.674,7.27,1,,,,,,,
1.0.0,2026-06-23 19:55:42.998,307,48.78,0,1,0.0606,13.98,0.69,0.31,1,,,,,5.1,57,9,2040,2317.971456,39.949
1.0.0,2026-06-23 19:55:44.317,307,,,,,,,,,2026-06-23 19:55:44.064,1.81,1,,,,,,,
1.0.0,2026-06-23 19:55:47.105,308,48.95,0,1,0.1187,15.12,0.6,0.34,1,,,,,5.0,57,12,2040,2317.971456,37.763
1.0.0,2026-06-23 19:55:48.436,308,,,,,,,,,2026-06-23 19:55:48.172,13.62,1,,,,,,,
1.0.0,2026-06-23 19:55:48.875,309,48.85,0,1,0.1231,14.64,0.64,0.33,0,,,,,5.4,57,7,2040,2317.971456,40.615
1.0.0,2026-06-23 19:55:51.265,309,,,,,,,,,2026-06-23 19:55:51.009,5.56,1,,,,,,,
1.0.0,2026-06-23 19:55:51.609,310,48.75,0,1,0.1298,14.0,0.64,0.33,1,,,,,5.5,57,11,2040,2317.971456,41.777
1.0.0,2026-06-23 19:55:52.932,310,,,,,,,,,2026-06-23 19:55:52.676,5.14,1,,,,,,,
1.0.0,2026-06-23 19:55:53.460,311,49.43,0,1,0.1071,16.25,0.72,0.36,0,,,,,5.2,57,1,2040,2327.867392,38.999
1.0.0,2026-06-23 19:55:55.850,311,,,,,,,,,2026-06-23 19:55:55.593,5.95,1,,,,,,,
1.0.0,2026-06-23 19:55:56.041,312,49.02,0,1,0.0735,14.21,0.65,0.35,0,,,,,7.3,57,7,2040,2317.971456,41.108
1.0.0,2026-06-23 19:55:58.428,312,,,,,,,,,2026-06-23 19:55:58.174,3.79,1,,,,,,,
1.0.0,2026-06-23 19:56:00.138,313,49.18,0,1,0.1129,14.29,0.63,0.31,1,,,,,5.1,57,13,2040,2317.971456,38.771
1.0.0,2026-06-23 19:56:01.393,314,48.81,0,1,0.1229,13.97,0.61,0.34,1,,,,,4.3,57,2,2040,2317.971456,42.499
1.0.0,2026-06-23 19:56:01.466,313,,,,,,,,,2026-06-23 19:56:01.204,10.15,1,,,,,,,
1.0.0,2026-06-23 19:56:02.714,314,,,,,,,,,2026-06-23 19:56:02.460,3.29,1,,,,,,,
1.0.0,2026-06-23 19:56:04.468,315,49.18,0,1,0.1328,13.85,0.58,0.31,1,,,,,5.9,57,1,2040,2317.971456,36.459
1.0.0,2026-06-23 19:56:05.786,315,,,,,,,,,2026-06-23 19:56:05.534,0.61,1,,,,,,,
1.0.0,2026-06-23 19:56:06.132,316,49.16,0,1,0.1184,14.73,0.72,0.37,0,,,,,4.6,57,10,2040,2317.971456,39.09
1.0.0,2026-06-23 19:56:08.528,316,,,,,,,,,2026-06-23 19:56:08.265,13.07,1,,,,,,,
1.0.0,2026-06-23 19:56:08.576,317,48.9,0,1,0.065,15.14,0.77,0.35,0,,,,,3.9,57,6,2040,2317.971456,38.93
1.0.0,2026-06-23 19:56:10.962,317,,,,,,,,,2026-06-23 19:56:10.711,0.68,1,,,,,,,
1.0.0,2026-06-23 19:56:12.936,318,48.48,0,1,0.1181,15.28,0.68,0.34,0,,,,,4.0,57,7,2040,2317.971456,39.697
1.0.0,2026-06-23 19:56:14.288,319,48.3,0,1,0.1229,14.08,0.64,0.34,0,,,,,5.7,57,6,2040,2317.971456,41.449
1.0.0,2026-06-23 19:56:15.321,318,,,,,,,,,2026-06-23 19:56:15.070,1.03,1,,,,,,,
1.0.0,2026-06-23 19:56:16.686,319,,,,,,,,,2026-06-23 19:56:16.421,11.65,1,,,,,,,
1.0.0,2026-06-23 19:56:17.273,320,48.71,0,1,0.1349,15.39,0.69,0.33,1,,,,,5.5,57,9,2040,2317.971456,37.542
1.0.0,2026-06-23 19:56:18.596,320,,,,,,,,,2026-06-23 19:56:18.339,6.26,1,,,,,,,
1.0.0,2026-06-23 19:56:18.983,321,49.13,0,1,0.1155,14.58,0.67,0.3,0,,,,,4.0,57,13,2040,2317.971456,38.957
1.0.0,2026-06-23 19:56:21.370,321,,,,,,,,,2026-06-23 19:56:21.117,2.3,1,,,,,,,
1.0.0,2026-06-23 19:56:21.650,322,49.0,0,1,0.063,15.21,0.73,0.34,0,,,,,4.9,57,1,2040,2317.971456,38.789
1.0.0,2026-06-23 19:56:24.035,322,,,,,,,,,2026-06-23 19:56:23.784,0.77,1,,,,,,,
1.0.0,2026-06-23 19:56:25.718,323,49.22,0,1,0.113,14.29,0.65,0.35,1,,,,,4.0,57,1,2040,2317.971456,36.316
1.0.0,2026-06-23 19:56:27.037,323,,,,,,,,,2026-06-23 19:56:26.785,2.23,1,,,,,,,
1.0.0,2026-06-23 19:56:27.130,324,48.78,0,1,0.1195,14.88,0.68,0.36,0,,,,,3.7,57,6,2040,2317.971456,41.036
1.0.0,2026-06-23 19:56:29.516,324,,,,,,,,,2026-06-23 19:56:29.263,2.63,1,,,,,,,
1.0.0,2026-06-23 19:56:30.192,325,48.98,0,1,0.1469,15.32,0.66,0.35,1,,,,,4.6,57,12,2040,2317.971456,39.14
1.0.0,2026-06-23 19:56:31.514,325,,,,,,,,,2026-06-23 19:56:31.258,4.71,1,,,,,,,
1.0.0,2026-06-23 19:56:31.965,326,48.84,0,1,0.092,14.13,0.68,0.34,0,,,,,5.5,57,9,2040,2317.971456,39.45
1.0.0,2026-06-23 19:56:34.113,327,49.3,0,1,0.0808,15.72,0.75,0.35,0,,,,,4.0,57,10,2040,2317.971456,38.091
1.0.0,2026-06-23 19:56:34.363,326,,,,,,,,,2026-06-23 19:56:34.098,14.99,1,,,,,,,
1.0.0,2026-06-23 19:56:36.501,327,,,,,,,,,2026-06-23 19:56:36.246,4.04,1,,,,,,,
1.0.0,2026-06-23 19:56:38.507,328,49.1,0,1,0.1231,14.16,0.61,0.36,0,,,,,4.8,57,1,2040,2317.971456,36.074
1.0.0,2026-06-23 19:56:39.852,329,49.27,0,1,0.1228,13.01,0.62,0.32,0,,,,,4.3,57,13,2040,2317.971456,41.645
1.0.0,2026-06-23 19:56:40.908,328,,,,,,,,,2026-06-23 19:56:40.641,15.62,1,,,,,,,
1.0.0,2026-06-23 19:56:42.237,329,,,,,,,,,2026-06-23 19:56:41.985,0.61,1,,,,,,,
1.0.0,2026-06-23 19:56:42.662,330,49.26,0,1,0.1377,14.38,0.75,0.34,1,,,,,4.9,57,1,2040,2317.971456,36.167
1.0.0,2026-06-23 19:56:43.988,330,,,,,,,,,2026-06-23 19:56:43.729,7.67,1,,,,,,,
1.0.0,2026-06-23 19:56:44.709,331,48.58,0,1,0.1078,13.59,0.68,0.31,0,,,,,3.6,57,0,2040,2317.971456,39.779
1.0.0,2026-06-23 19:56:47.085,332,49.08,0,1,0.0777,13.88,0.71,0.36,0,,,,,5.6,57,13,2040,2317.971456,39.823
1.0.0,2026-06-23 19:56:47.096,331,,,,,,,,,2026-06-23 19:56:46.842,3.23,1,,,,,,,
1.0.0,2026-06-23 19:56:49.471,332,,,,,,,,,2026-06-23 19:56:49.220,0.37,1,,,,,,,
1.0.0,2026-06-23 19:56:51.193,333,48.82,0,1,0.1132,15.74,0.7,0.32,1,,,,,4.7,57,4,2040,2317.971456,36.841
1.0.0,2026-06-23 19:56:52.526,333,,,,,,,,,2026-06-23 19:56:52.260,15.91,1,,,,,,,
1.0.0,2026-06-23 19:56:52.717,334,49.14,0,1,0.1236,15.14,0.67,0.32,0,,,,,5.2,57,7,2040,2317.90592,42.864
1.0.0,2026-06-23 19:56:55.107,334,,,,,,,,,2026-06-23 19:56:54.850,5.89,1,,,,,,,
1.0.0,2026-06-23 19:56:55.690,335,48.16,0,1,0.1291,15.72,0.67,0.32,1,,,,,4.0,57,1,2040,2317.90592,36.126
1.0.0,2026-06-23 19:56:57.011,335,,,,,,,,,2026-06-23 19:56:56.757,3.58,1,,,,,,,
1.0.0,2026-06-23 19:56:57.147,336,49.29,0,1,0.114,14.74,0.67,0.33,0,,,,,4.3,57,1,2040,2317.90592,39.944
1.0.0,2026-06-23 19:56:59.531,336,,,,,,,,,2026-06-23 19:56:59.280,0.8,1,,,,,,,
1.0.0,2026-06-23 19:56:59.868,337,49.05,0,1,0.0639,13.84,0.74,0.3,0,,,,,4.4,57,11,2040,2317.90592,40.543
1.0.0,2026-06-23 19:57:02.255,337,,,,,,,,,2026-06-23 19:57:02.002,0.84,1,,,,,,,
1.0.0,2026-06-23 19:57:04.206,338,49.28,0,1,0.1228,14.44,0.66,0.33,1,,,,,4.7,57,13,2040,2317.90592,37.506
1.0.0,2026-06-23 19:57:05.524,338,,,,,,,,,2026-06-23 19:57:05.273,0.76,1,,,,,,,
1.0.0,2026-06-23 19:57:05.533,339,48.65,0,1,0.121,13.68,0.63,0.33,0,,,,,4.2,57,0,2040,2317.90592,43.105
1.0.0,2026-06-23 19:57:07.931,339,,,,,,,,,2026-06-23 19:57:07.666,14.81,1,,,,,,,
1.0.0,2026-06-23 19:57:08.462,340,48.69,0,1,0.1371,14.11,0.72,0.32,1,,,,,4.7,57,1,2040,2317.90592,36.119
1.0.0,2026-06-23 19:57:09.795,340,,,,,,,,,2026-06-23 19:57:09.529,7.21,1,,,,,,,
1.0.0,2026-06-23 19:57:10.183,341,49.34,0,1,0.1076,14.79,0.67,0.33,0,,,,,5.7,57,4,2040,2317.90592,38.317
1.0.0,2026-06-23 19:57:12.569,341,,,,,,,,,2026-06-23 19:57:12.317,1.16,1,,,,,,,
1.0.0,2026-06-23 19:57:12.590,342,49.26,0,1,0.057,14.11,0.67,0.3,0,,,,,5.0,57,6,2040,2317.90592,38.747
1.0.0,2026-06-23 19:57:14.975,342,,,,,,,,,2026-06-23 19:57:14.723,0.92,1,,,,,,,
1.0.0,2026-06-23 19:57:16.714,343,48.68,0,1,0.1227,14.02,0.69,0.34,1,,,,,4.7,57,1,2040,2317.90592,36.368
1.0.0,2026-06-23 19:57:18.041,343,,,,,,,,,2026-06-23 19:57:17.780,10.17,1,,,,,,,
1.0.0,2026-06-23 19:57:18.299,344,48.72,0,1,0.123,14.68,0.66,0.32,0,,,,,4.6,57,1,2040,2317.90592,40.169
1.0.0,2026-06-23 19:57:20.685,344,,,,,,,,,2026-06-23 19:57:20.432,2.77,1,,,,,,,
1.0.0,2026-06-23 19:57:21.263,345,49.15,0,1,0.137,14.05,0.71,0.28,1,,,,,3.9,57,12,2040,2317.90592,36.61
1.0.0,2026-06-23 19:57:22.590,345,,,,,,,,,2026-06-23 19:57:22.330,9.78,1,,,,,,,
1.0.0,2026-06-23 19:57:22.987,346,49.05,0,1,0.1142,14.76,0.64,0.34,0,,,,,5.1,57,14,2040,2317.90592,38.224
1.0.0,2026-06-23 19:57:25.382,346,,,,,,,,,2026-06-23 19:57:25.120,11.07,1,,,,,,,
1.0.0,2026-06-23 19:57:25.535,347,49.14,0,1,0.0671,14.07,0.74,0.32,0,,,,,5.6,57,13,2040,2317.90592,41.078
1.0.0,2026-06-23 19:57:27.922,347,,,,,,,,,2026-06-23 19:57:27.669,3.01,1,,,,,,,
1.0.0,2026-06-23 19:57:29.837,348,50.55,0,1,0.1205,13.1,0.64,0.36,1,,,,,5.2,57,12,2040,2317.90592,41.372
1.0.0,2026-06-23 19:57:31.102,349,49.33,0,1,0.1234,14.02,0.65,0.31,0,,,,,5.2,57,8,2040,2317.90592,42.048
1.0.0,2026-06-23 19:57:31.162,348,,,,,,,,,2026-06-23 19:57:30.903,7.72,1,,,,,,,
1.0.0,2026-06-23 19:57:33.490,349,,,,,,,,,2026-06-23 19:57:33.235,4.52,1,,,,,,,
1.0.0,2026-06-23 19:57:34.143,350,48.82,0,1,0.1306,13.79,0.65,0.29,1,,,,,4.5,57,10,2040,2317.90592,38.718
1.0.0,2026-06-23 19:57:35.463,350,,,,,,,,,2026-06-23 19:57:35.210,1.13,1,,,,,,,
1.0.0,2026-06-23 19:57:36.049,351,48.23,0,1,0.1026,14.62,0.65,0.34,0,,,,,4.8,57,0,2040,2317.90592,42.304
1.0.0,2026-06-23 19:57:38.285,352,48.94,0,1,0.0801,13.99,0.63,0.33,1,,,,,3.8,57,4,2040,2317.90592,38.107
1.0.0,2026-06-23 19:57:38.440,351,,,,,,,,,2026-06-23 19:57:38.183,6.5,1,,,,,,,
1.0.0,2026-06-23 19:57:39.609,352,,,,,,,,,2026-06-23 19:57:39.352,6.21,1,,,,,,,
1.0.0,2026-06-23 19:57:42.598,353,48.59,0,1,0.1132,14.23,0.6,0.32,1,,,,,4.4,57,10,2040,2317.90592,39.286
1.0.0,2026-06-23 19:57:43.920,353,,,,,,,,,2026-06-23 19:57:43.665,5.05,1,,,,,,,
1.0.0,2026-06-23 19:57:44.011,354,49.33,0,1,0.1252,14.04,0.64,0.33,0,,,,,3.7,57,9,2040,2317.90592,41.016
1.0.0,2026-06-23 19:57:46.401,354,,,,,,,,,2026-06-23 19:57:46.144,6.16,1,,,,,,,
1.0.0,2026-06-23 19:57:46.943,355,48.84,0,1,0.142,14.6,0.64,0.31,1,,,,,3.9,57,8,2040,2317.90592,43.443
1.0.0,2026-06-23 19:57:48.266,355,,,,,,,,,2026-06-23 19:57:48.010,5.83,1,,,,,,,
1.0.0,2026-06-23 19:57:48.936,356,48.77,1,1,0.1093,15.46,0.68,0.36,0,,,,,5.1,57,7,2040,2317.90592,43.876
1.0.0,2026-06-23 19:57:51.071,357,48.98,0,1,0.0757,14.25,0.67,0.32,1,,,,,5.2,57,10,2040,2317.90592,42.654
1.0.0,2026-06-23 19:57:51.322,356,,,,,,,,,2026-06-23 19:57:51.069,2.04,1,,,,,,,
1.0.0,2026-06-23 19:57:52.395,357,,,,,,,,,2026-06-23 19:57:52.138,6.56,1,,,,,,,
1.0.0,2026-06-23 19:57:55.306,358,48.91,0,1,0.1213,14.31,0.6,0.33,1,,,,,5.8,57,13,2040,2317.90592,40.484
1.0.0,2026-06-23 19:57:56.624,358,,,,,,,,,2026-06-23 19:57:56.373,1.3,1,,,,,,,
1.0.0,2026-06-23 19:57:56.802,359,49.11,0,1,0.1232,14.74,0.73,0.32,0,,,,,5.1,57,7,2040,2317.90592,40.518
1.0.0,2026-06-23 19:57:59.188,359,,,,,,,,,2026-06-23 19:57:58.936,1.38,1,,,,,,,
1.0.0,2026-06-23 19:57:59.875,360,48.9,1,1,0.1397,15.51,0.71,0.33,1,,,,,5.5,57,13,2040,2317.90592,43.793
1.0.0,2026-06-23 19:58:01.208,360,,,,,,,,,2026-06-23 19:58:00.942,15.77,1,,,,,,,
1.0.0,2026-06-23 19:58:01.700,361,48.48,0,1,0.0854,14.19,0.61,0.32,0,,,,,4.5,57,8,2040,2317.90592,39.428
1.0.0,2026-06-23 19:58:03.921,362,49.0,0,1,0.0857,14.14,0.62,0.37,1,,,,,4.3,57,9,2040,2317.90592,43.676
1.0.0,2026-06-23 19:58:04.085,361,,,,,,,,,2026-06-23 19:58:03.834,0.76,1,,,,,,,
1.0.0,2026-06-23 19:58:05.240,362,,,,,,,,,2026-06-23 19:58:04.988,1.75,1,,,,,,,
1.0.0,2026-06-23 19:58:08.209,363,49.28,0,1,0.1224,14.36,0.65,0.33,0,,,,,5.2,57,12,2040,2317.90592,41.836
1.0.0,2026-06-23 19:58:09.584,364,49.32,0,1,0.1228,14.94,0.7,0.3,0,,,,,3.5,57,7,2040,2317.90592,41.154
1.0.0,2026-06-23 19:58:10.600,363,,,,,,,,,2026-06-23 19:58:10.342,7.18,1,,,,,,,
1.0.0,2026-06-23 19:58:11.983,364,,,,,,,,,2026-06-23 19:58:11.717,15.52,1,,,,,,,
1.0.0,2026-06-23 19:58:12.532,365,49.34,0,1,0.137,14.85,0.62,0.35,1,,,,,5.1,57,12,2040,2317.90592,39.52
1.0.0,2026-06-23 19:58:13.862,365,,,,,,,,,2026-06-23 19:58:13.598,12.83,1,,,,,,,
1.0.0,2026-06-23 19:58:14.351,366,48.73,0,1,0.1078,15.13,0.62,0.32,0,,,,,4.3,57,11,2040,2317.90592,39.533
1.0.0,2026-06-23 19:58:16.713,367,49.13,0,1,0.0634,13.51,0.62,0.32,1,,,,,4.4,57,13,2040,2317.90592,38.976
1.0.0,2026-06-23 19:58:16.748,366,,,,,,,,,2026-06-23 19:58:16.484,13.63,1,,,,,,,
1.0.0,2026-06-23 19:58:18.037,367,,,,,,,,,2026-06-23 19:58:17.780,6.95,1,,,,,,,
1.0.0,2026-06-23 19:58:21.222,368,49.13,0,1,0.1164,14.59,0.64,0.32,1,,,,,4.5,57,7,2040,2317.90592,42.694
1.0.0,2026-06-23 19:58:22.358,369,49.16,0,1,0.123,15.36,0.62,0.33,0,,,,,5.0,57,5,2040,2317.90592,42.242
1.0.0,2026-06-23 19:58:22.544,368,,,,,,,,,2026-06-23 19:58:22.289,3.64,1,,,,,,,
1.0.0,2026-06-23 19:58:24.756,369,,,,,,,,,2026-06-23 19:58:24.491,14.57,1,,,,,,,
1.0.0,2026-06-23 19:58:25.272,370,49.0,0,1,0.128,16.55,0.66,0.33,1,,,,,4.8,57,14,2040,2317.90592,40.218
1.0.0,2026-06-23 19:58:26.591,370,,,,,,,,,2026-06-23 19:58:26.339,1.18,1,,,,,,,
1.0.0,2026-06-23 19:58:27.163,371,49.01,0,1,0.1077,16.32,0.57,0.35,0,,,,,5.2,57,10,2040,2317.90592,41.421
1.0.0,2026-06-23 19:58:29.506,372,49.34,0,1,0.0718,13.63,0.6,0.3,0,,,,,4.7,57,12,2040,2317.90592,39.964
1.0.0,2026-06-23 19:58:29.554,371,,,,,,,,,2026-06-23 19:58:29.296,5.17,1,,,,,,,
1.0.0,2026-06-23 19:58:31.894,372,,,,,,,,,2026-06-23 19:58:31.639,3.77,1,,,,,,,
1.0.0,2026-06-23 19:58:33.683,373,49.26,0,1,0.1129,15.0,0.63,0.32,1,,,,,4.1,57,10,2040,2317.90592,37.35
1.0.0,2026-06-23 19:58:35.011,373,,,,,,,,,2026-06-23 19:58:34.750,11.0,1,,,,,,,
1.0.0,2026-06-23 19:58:35.200,374,47.98,0,1,0.1223,14.49,0.67,0.36,0,,,,,4.7,57,12,2040,2317.90592,40.574
1.0.0,2026-06-23 19:58:37.596,374,,,,,,,,,2026-06-23 19:58:37.333,12.49,1,,,,,,,
1.0.0,2026-06-23 19:58:38.155,375,49.01,0,1,0.1338,15.25,0.69,0.32,1,,,,,4.3,57,10,2040,2317.90592,42.145
1.0.0,2026-06-23 19:58:39.487,375,,,,,,,,,2026-06-23 19:58:39.222,14.46,1,,,,,,,
1.0.0,2026-06-23 19:58:39.901,376,48.92,0,1,0.1152,14.59,0.62,0.32,0,,,,,4.8,57,1,2040,2317.90592,38.987
1.0.0,2026-06-23 19:58:42.291,376,,,,,,,,,2026-06-23 19:58:42.035,5.31,1,,,,,,,
1.0.0,2026-06-23 19:58:42.366,377,49.08,0,1,0.07,14.81,0.81,0.35,0,,,,,5.3,57,7,2040,2317.90592,41.169
1.0.0,2026-06-23 19:58:44.761,377,,,,,,,,,2026-06-23 19:58:44.500,11.46,1,,,,,,,
1.0.0,2026-06-23 19:58:46.376,378,48.62,0,1,0.1144,15.57,0.67,0.36,1,,,,,4.3,57,10,2040,2317.90592,38.171
1.0.0,2026-06-23 19:58:47.700,378,,,,,,,,,2026-06-23 19:58:47.443,6.24,1,,,,,,,
1.0.0,2026-06-23 19:58:48.041,379,48.67,0,1,0.1225,14.49,0.58,0.31,0,,,,,5.5,57,10,2040,2317.90592,41.666
1.0.0,2026-06-23 19:58:50.430,379,,,,,,,,,2026-06-23 19:58:50.174,5.42,1,,,,,,,
1.0.0,2026-06-23 19:58:50.932,380,48.73,0,1,0.1306,13.6,0.59,0.31,1,,,,,3.8,57,1,2040,2317.90592,36.051
1.0.0,2026-06-23 19:58:52.258,380,,,,,,,,,2026-06-23 19:58:51.999,8.01,1,,,,,,,
1.0.0,2026-06-23 19:58:52.698,381,49.06,0,1,0.1154,14.39,0.65,0.32,0,,,,,4.8,57,11,2040,2317.90592,38.124
1.0.0,2026-06-23 19:58:55.095,381,,,,,,,,,2026-06-23 19:58:54.832,12.1,1,,,,,,,
1.0.0,2026-06-23 19:58:55.187,382,48.98,0,1,0.0558,14.66,0.73,0.35,1,,,,,4.6,57,10,2040,2317.90592,41.638
1.0.0,2026-06-23 19:58:56.509,382,,,,,,,,,2026-06-23 19:58:56.254,5.2,1,,,,,,,
1.0.0,2026-06-23 19:58:59.474,383,48.91,0,1,0.1223,14.61,0.76,0.32,1,,,,,4.0,57,11,2040,2317.90592,39.717
1.0.0,2026-06-23 19:59:00.800,383,,,,,,,,,2026-06-23 19:59:00.541,9.04,1,,,,,,,
1.0.0,2026-06-23 19:59:00.832,384,48.88,0,1,0.1229,15.22,0.75,0.35,1,,,,,4.1,57,1,2040,2317.90592,41.137
1.0.0,2026-06-23 19:59:02.168,384,,,,,,,,,2026-06-23 19:59:01.899,17.67,1,,,,,,,
1.0.0,2026-06-23 19:59:03.904,385,49.08,0,1,0.1387,16.48,0.66,0.32,1,,,,,5.6,57,7,2040,2317.90592,36.479
1.0.0,2026-06-23 19:59:05.237,385,,,,,,,,,2026-06-23 19:59:04.986,0.53,1,,,,,,,
1.0.0,2026-06-23 19:59:05.498,386,49.31,0,1,0.1154,14.74,0.61,0.34,0,,,,,5.0,57,13,2040,2317.90592,39.186
1.0.0,2026-06-23 19:59:07.894,386,,,,,,,,,2026-06-23 19:59:07.632,11.06,1,,,,,,,
1.0.0,2026-06-23 19:59:07.961,387,49.18,0,1,0.0624,15.42,0.76,0.28,0,,,,,5.4,57,9,2040,2317.90592,42.371
1.0.0,2026-06-23 19:59:10.347,387,,,,,,,,,2026-06-23 19:59:10.095,1.32,1,,,,,,,
1.0.0,2026-06-23 19:59:12.338,388,49.42,0,1,0.1238,14.06,0.69,0.31,1,,,,,5.9,57,7,2040,2317.90592,41.171
1.0.0,2026-06-23 19:59:13.665,388,,,,,,,,,2026-06-23 19:59:13.405,10.23,1,,,,,,,
1.0.0,2026-06-23 19:59:13.675,389,49.24,0,1,0.1226,13.79,0.59,0.37,0,,,,,4.9,57,10,2040,2317.90592,40.884
1.0.0,2026-06-23 19:59:16.066,389,,,,,,,,,2026-06-23 19:59:15.809,5.86,1,,,,,,,
1.0.0,2026-06-23 19:59:16.615,390,49.12,0,1,0.1351,13.77,0.68,0.3,1,,,,,6.6,57,13,2040,2317.90592,38.382
1.0.0,2026-06-23 19:59:17.945,390,,,,,,,,,2026-06-23 19:59:17.682,12.39,1,,,,,,,
1.0.0,2026-06-23 19:59:18.446,391,49.32,0,1,0.1026,14.83,0.74,0.35,0,,,,,5.0,57,9,2040,2317.90592,39.202
1.0.0,2026-06-23 19:59:20.754,392,48.86,0,1,0.0698,13.73,0.64,0.33,0,,,,,3.8,57,7,2040,2317.90592,38.02
1.0.0,2026-06-23 19:59:20.835,391,,,,,,,,,2026-06-23 19:59:20.580,4.73,1,,,,,,,
1.0.0,2026-06-23 19:59:23.150,392,,,,,,,,,2026-06-23 19:59:22.887,12.74,1,,,,,,,
1.0.0,2026-06-23 19:59:25.114,393,47.66,0,1,0.1154,14.69,0.74,0.37,0,,,,,5.0,57,10,2040,2317.90592,41.722
1.0.0,2026-06-23 19:59:26.437,394,49.11,0,1,0.1212,15.49,0.8,0.35,0,,,,,5.5,57,9,2040,2317.90592,40.956
1.0.0,2026-06-23 19:59:27.502,393,,,,,,,,,2026-06-23 19:59:27.248,3.82,1,,,,,,,
1.0.0,2026-06-23 19:59:28.832,394,,,,,,,,,2026-06-23 19:59:28.570,10.58,1,,,,,,,
1.0.0,2026-06-23 19:59:29.356,395,48.62,0,1,0.1255,14.34,0.68,0.31,1,,,,,4.8,57,13,2040,2317.90592,39.645
1.0.0,2026-06-23 19:59:30.686,395,,,,,,,,,2026-06-23 19:59:30.423,12.82,1,,,,,,,
1.0.0,2026-06-23 19:59:31.291,396,49.13,0,1,0.0988,14.02,0.66,0.31,0,,,,,4.6,57,10,2040,2317.90592,40.758
1.0.0,2026-06-23 19:59:33.587,397,49.38,0,1,0.0672,14.02,0.68,0.34,0,,,,,3.9,57,10,2040,2317.90592,38.546
1.0.0,2026-06-23 19:59:33.677,396,,,,,,,,,2026-06-23 19:59:33.424,2.15,1,,,,,,,
1.0.0,2026-06-23 19:59:35.983,397,,,,,,,,,2026-06-23 19:59:35.721,11.42,1,,,,,,,
1.0.0,2026-06-23 19:59:37.928,398,48.97,0,1,0.1139,13.54,0.65,0.31,1,,,,,5.1,57,4,2040,2317.90592,36.296
1.0.0,2026-06-23 19:59:39.248,398,,,,,,,,,2026-06-23 19:59:38.995,1.23,1,,,,,,,
1.0.0,2026-06-23 19:59:39.306,399,48.48,0,1,0.1209,14.6,0.69,0.33,0,,,,,4.9,57,10,2040,2317.90592,40.867
1.0.0,2026-06-23 19:59:41.695,399,,,,,,,,,2026-06-23 19:59:41.439,4.94,1,,,,,,,
1.0.0,2026-06-23 19:59:42.225,400,49.04,0,1,0.1334,13.8,0.6,0.31,1,,,,,5.8,57,13,2040,2317.90592,41.009
1.0.0,2026-06-23 19:59:43.546,400,,,,,,,,,2026-06-23 19:59:43.291,3.76,1,,,,,,,
1.0.0,2026-06-23 19:59:44.007,401,49.28,0,1,0.1052,14.72,0.68,0.33,0,,,,,4.2,57,1,2040,2317.90592,39.902
1.0.0,2026-06-23 19:59:46.393,401,,,,,,,,,2026-06-23 19:59:46.140,2.11,1,,,,,,,
1.0.0,2026-06-23 19:59:46.393,402,48.01,0,1,0.0761,13.88,0.62,0.32,0,,,,,6.1,57,12,2040,2317.90592,40.874
1.0.0,2026-06-23 19:59:48.784,402,,,,,,,,,2026-06-23 19:59:48.526,6.67,1,,,,,,,
1.0.0,2026-06-23 19:59:50.492,403,49.16,0,1,0.1205,14.19,0.71,0.31,1,,,,,5.4,57,12,2040,2317.90592,38.268
1.0.0,2026-06-23 19:59:51.823,403,,,,,,,,,2026-06-23 19:59:51.559,13.12,1,,,,,,,
1.0.0,2026-06-23 19:59:52.194,404,49.06,0,1,0.1237,15.63,0.74,0.34,0,,,,,5.2,57,10,2040,2317.90592,40.924
1.0.0,2026-06-23 19:59:54.581,404,,,,,,,,,2026-06-23 19:59:54.327,2.74,1,,,,,,,
1.0.0,2026-06-23 19:59:55.080,405,49.07,0,1,0.1299,14.84,0.67,0.36,1,,,,,7.2,57,12,2040,2317.90592,42.144
1.0.0,2026-06-23 19:59:56.404,405,,,,,,,,,2026-06-23 19:59:56.146,7.34,1,,,,,,,
1.0.0,2026-06-23 19:59:56.783,406,48.87,0,1,0.1153,15.96,0.73,0.34,0,,,,,8.8,57,1,2040,2317.90592,38.731
1.0.0,2026-06-23 19:59:59.169,406,,,,,,,,,2026-06-23 19:59:58.916,1.83,1,,,,,,,
1.0.0,2026-06-23 19:59:59.275,407,48.8,0,1,0.0638,16.15,0.77,0.34,1,,,,,4.9,57,8,2040,2317.90592,41.924
1.0.0,2026-06-23 20:00:00.596,407,,,,,,,,,2026-06-23 20:00:00.341,4.01,1,,,,,,,
